2016-09-24 14:06:43,443 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-24 14:06:43,450 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-24 14:06:43,458 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-24 14:06:52,820 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-24 14:06:52,821 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-24 14:06:52,825 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-24 14:06:52,828 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-24 14:07:36,569 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-24 14:07:36,571 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-24 14:07:36,575 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-24 14:07:36,582 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-24 14:08:24,198 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-24 14:08:24,204 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-24 14:08:24,213 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-24 14:08:24,214 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-24 14:08:38,290 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-24 14:08:38,291 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
